time,24bspr2a_rcmsg_0052m,24bspr2a_s16_0001m
2024-09-04 18:00:00,230.095,287.119
2024-09-04 19:00:00,230.278,288.001
2024-09-04 20:00:00,230.166,288.854
2024-09-04 21:00:00,229.737,289.902
2024-09-04 22:00:00,230.006,292.185
2024-09-04 23:00:00,230.011,290.973
2024-09-05 00:00:00,230.05,290.875
2024-09-05 01:00:00,229.885,291.543
2024-09-05 02:00:00,229.883,289.37
2024-09-05 03:00:00,229.994,288.361
2024-09-05 04:00:00,229.812,286.525
2024-09-05 05:00:00,229.723,285.659
2024-09-05 06:00:00,229.455,284.916
2024-09-05 07:00:00,229.62,284.577
2024-09-05 08:00:00,229.531,284.542
2024-09-05 09:00:00,229.002,283.8
2024-09-05 10:00:00,228.795,282.701
2024-09-05 11:00:00,229.03,281.915
2024-09-05 12:00:00,229.251,280.76
2024-09-05 13:00:00,229.522,280.007
2024-09-05 14:00:00,229.472,278.943
2024-09-05 15:00:00,229.196,278.487
2024-09-05 16:00:00,228.855,278.529
2024-09-05 17:00:00,229.117,279.796
2024-09-05 18:00:00,228.391,281.395
2024-09-05 19:00:00,227.901,285.636
2024-09-05 20:00:00,227.708,286.972
2024-09-05 21:00:00,227.633,285.299
2024-09-05 22:00:00,227.624,286.052
2024-09-05 23:00:00,227.842,286.678
2024-09-06 00:00:00,228.5,284.798
2024-09-06 01:00:00,228.193,283.962
2024-09-06 02:00:00,227.71,282.343
2024-09-06 03:00:00,227.638,281.564
2024-09-06 04:00:00,227.576,281.045
2024-09-06 05:00:00,227.444,280.33
2024-09-06 06:00:00,227.337,280.598
2024-09-06 07:00:00,227.285,281.097
2024-09-06 08:00:00,227.236,281.35
2024-09-06 09:00:00,227.253,281.753
2024-09-06 10:00:00,227.182,282.154
2024-09-06 11:00:00,227.186,281.936
2024-09-06 12:00:00,227.106,280.793
2024-09-06 13:00:00,227.19,278.975
2024-09-06 14:00:00,227.176,278.213
2024-09-06 15:00:00,227.202,277.508
2024-09-06 16:00:00,227.184,277.622
2024-09-06 17:00:00,226.988,278.537
2024-09-06 18:00:00,226.842,279.034
2024-09-06 19:00:00,226.73,279.77
2024-09-06 20:00:00,226.664,280.665
2024-09-06 21:00:00,226.597,280.718
2024-09-06 22:00:00,226.529,283.095
2024-09-06 23:00:00,226.488,283.367
2024-09-07 00:00:00,226.505,283.444
2024-09-07 01:00:00,226.527,283.55
2024-09-07 02:00:00,226.632,282.633
2024-09-07 03:00:00,226.627,281.843
2024-09-07 04:00:00,226.502,281.147
2024-09-07 05:00:00,226.236,280.712
2024-09-07 06:00:00,226.047,280.522
2024-09-07 07:00:00,225.963,280.126
2024-09-07 08:00:00,225.976,279.513
2024-09-07 09:00:00,226.09,277.972
2024-09-07 10:00:00,225.868,277.247
2024-09-07 11:00:00,226.07,276.518
2024-09-07 12:00:00,226.192,276.467
2024-09-07 13:00:00,226.244,276.755
2024-09-07 14:00:00,226.409,276.877
2024-09-07 15:00:00,226.489,276.443
2024-09-07 16:00:00,226.412,276.063
2024-09-07 17:00:00,226.341,275.859
2024-09-07 18:00:00,226.09,276.863
2024-09-07 19:00:00,225.923,278.001
2024-09-07 20:00:00,225.722,280.784
2024-09-07 21:00:00,225.543,282.003
2024-09-07 22:00:00,225.423,284.516
2024-09-07 23:00:00,225.498,289.994
2024-09-08 00:00:00,225.75,282.089
2024-09-08 01:00:00,225.807,280.535
2024-09-08 02:00:00,225.976,282.676
2024-09-08 03:00:00,226.013,280.142
2024-09-08 04:00:00,225.89,277.185
2024-09-08 05:00:00,225.834,276.168
2024-09-08 06:00:00,225.646,275.319
2024-09-08 07:00:00,225.34,274.919
2024-09-08 08:00:00,224.951,274.431
2024-09-08 09:00:00,224.967,273.88
2024-09-08 10:00:00,224.969,273.175
2024-09-08 11:00:00,224.918,272.544
2024-09-08 12:00:00,225.053,272.873
2024-09-08 13:00:00,225.416,273.692
2024-09-08 14:00:00,225.611,272.31
2024-09-08 15:00:00,225.562,272.877
2024-09-08 16:00:00,225.484,270.226
2024-09-08 17:00:00,225.224,270.176
2024-09-08 18:00:00,224.803,271.259
2024-09-08 19:00:00,224.404,271.607
2024-09-08 20:00:00,224.585,272.56
2024-09-08 21:00:00,224.992,273.796
2024-09-08 22:00:00,225.091,276.579
2024-09-08 23:00:00,224.956,275.132
2024-09-09 00:00:00,224.897,274.858
2024-09-09 01:00:00,224.908,272.269
2024-09-09 02:00:00,224.871,273.083
