time,24kum2a_an9_0005m,24kum2a_an9_0029m
2024-08-07 15:00:00,278.332,248.9
2024-08-07 16:00:00,278.362,248.934
2024-08-07 17:00:00,278.412,248.944
2024-08-07 18:00:00,278.409,249.361
2024-08-07 19:00:00,278.114,249.76
2024-08-07 20:00:00,278.522,250.544
2024-08-07 21:00:00,278.469,250.543
2024-08-07 22:00:00,278.0,250.555
2024-08-07 23:00:00,278.406,250.192
2024-08-08 00:00:00,278.391,249.855
2024-08-08 01:00:00,279.263,250.302
2024-08-08 02:00:00,278.918,251.136
2024-08-08 03:00:00,278.88,251.963
2024-08-08 04:00:00,278.792,252.758
2024-08-08 05:00:00,278.751,252.347
2024-08-08 06:00:00,279.457,251.929
2024-08-08 07:00:00,278.65,251.106
2024-08-08 08:00:00,278.656,250.678
2024-08-08 09:00:00,278.327,250.248
2024-08-08 10:00:00,278.391,250.208
2024-08-08 11:00:00,278.437,249.382
2024-08-08 12:00:00,278.475,249.719
2024-08-08 13:00:00,278.432,248.929
2024-08-08 14:00:00,278.278,248.944
2024-08-08 15:00:00,277.77,248.994
2024-08-08 16:00:00,278.125,249.044
2024-08-08 17:00:00,278.333,249.461
2024-08-08 18:00:00,277.62,249.881
2024-08-08 19:00:00,277.581,249.891
2024-08-08 20:00:00,277.57,250.267
2024-08-08 21:00:00,277.94,251.414
2024-08-08 22:00:00,277.931,251.406
2024-08-08 23:00:00,277.591,251.43
2024-08-09 00:00:00,278.0,250.299
2024-08-09 01:00:00,277.989,250.719
2024-08-09 02:00:00,277.637,251.143
2024-08-09 03:00:00,277.649,251.962
2024-08-09 04:00:00,278.034,252.38
2024-08-09 05:00:00,277.965,252.395
2024-08-09 06:00:00,277.85,252.769
2024-08-09 07:00:00,277.421,252.746
2024-08-09 08:00:00,277.471,251.157
2024-08-09 09:00:00,277.484,250.329
2024-08-09 10:00:00,277.14,250.299
2024-08-09 11:00:00,277.559,249.477
2024-08-09 12:00:00,277.53,249.408
2024-08-09 13:00:00,278.498,248.941
2024-08-09 14:00:00,278.357,248.922
2024-08-09 15:00:00,277.947,249.001
2024-08-09 16:00:00,277.948,249.063
2024-08-09 17:00:00,278.007,249.934
2024-08-09 18:00:00,277.367,251.163
2024-08-09 19:00:00,277.319,251.574
2024-08-09 20:00:00,277.273,251.54
2024-08-09 21:00:00,277.305,251.883
2024-08-09 22:00:00,277.269,251.858
2024-08-09 23:00:00,277.254,251.449
2024-08-10 00:00:00,277.265,251.46
2024-08-10 01:00:00,277.656,251.166
2024-08-10 02:00:00,277.615,250.769
2024-08-10 03:00:00,277.14,251.158
2024-08-10 04:00:00,277.114,251.566
2024-08-10 05:00:00,276.275,251.995
2024-08-10 06:00:00,275.774,252.428
2024-08-10 07:00:00,276.504,253.231
2024-08-10 08:00:00,276.102,253.255
2024-08-10 09:00:00,275.937,251.515
2024-08-10 10:00:00,274.917,251.897
2024-08-10 11:00:00,274.926,251.09
2024-08-10 12:00:00,274.182,251.103
2024-08-10 13:00:00,273.774,251.123
2024-08-10 14:00:00,273.364,251.6
2024-08-10 15:00:00,272.522,252.447
2024-08-10 16:00:00,272.515,252.877
2024-08-10 17:00:00,272.481,253.742
2024-08-10 18:00:00,272.92,252.913
2024-08-10 19:00:00,271.857,251.598
2024-08-10 20:00:00,272.78,252.022
2024-08-10 21:00:00,273.578,252.463
2024-08-10 22:00:00,273.888,252.468
2024-08-10 23:00:00,273.784,252.484
2024-08-11 00:00:00,274.912,252.485
2024-08-11 01:00:00,274.64,252.468
2024-08-11 02:00:00,275.344,252.463
2024-08-11 03:00:00,275.313,252.439
2024-08-11 04:00:00,274.903,252.835
2024-08-11 05:00:00,273.373,252.849
2024-08-11 06:00:00,272.751,252.936
2024-08-11 07:00:00,273.331,252.181
2024-08-11 08:00:00,273.022,251.348
2024-08-11 09:00:00,272.249,249.714
2024-08-11 10:00:00,271.869,247.972
2024-08-11 11:00:00,272.63,247.105
2024-08-11 12:00:00,272.614,246.687
2024-08-11 13:00:00,272.611,247.115
2024-08-11 14:00:00,271.856,248.871
2024-08-11 15:00:00,270.629,250.493
2024-08-11 16:00:00,270.199,250.732
2024-08-11 17:00:00,269.794,251.152
2024-08-11 18:00:00,269.381,250.797
2024-08-11 19:00:00,270.219,251.556
2024-08-11 20:00:00,269.794,251.513
2024-08-11 21:00:00,270.185,249.776
2024-08-11 22:00:00,273.63,248.537
2024-08-11 23:00:00,273.574,248.062
2024-08-12 00:00:00,272.156,250.147
2024-08-12 01:00:00,272.162,249.781
2024-08-12 02:00:00,272.56,249.492
2024-08-12 03:00:00,271.656,250.339
2024-08-12 04:00:00,271.167,249.93
2024-08-12 05:00:00,271.431,250.323
2024-08-12 06:00:00,272.067,250.337
2024-08-12 07:00:00,273.383,250.349
2024-08-12 08:00:00,273.726,251.068
2024-08-12 09:00:00,271.393,251.084
2024-08-12 10:00:00,270.272,249.348
2024-08-12 11:00:00,270.753,245.897
2024-08-12 12:00:00,270.77,245.072
2024-08-12 13:00:00,270.366,245.073
2024-08-12 14:00:00,270.755,244.683
2024-08-12 15:00:00,272.634,244.678
2024-08-12 16:00:00,271.862,244.324
2024-08-12 17:00:00,272.277,247.931
2024-08-12 18:00:00,272.533,249.023
2024-08-12 19:00:00,274.708,248.19
2024-08-12 20:00:00,276.115,248.64
2024-08-12 21:00:00,275.72,248.65
2024-08-12 22:00:00,275.649,247.37
2024-08-12 23:00:00,275.977,248.139
2024-08-13 00:00:00,276.726,248.46
2024-08-13 01:00:00,277.1,248.192
2024-08-13 02:00:00,277.899,242.756
2024-08-13 03:00:00,277.245,241.929
2024-08-13 04:00:00,276.625,241.517
2024-08-13 05:00:00,276.066,243.517
2024-08-13 06:00:00,276.091,241.512
2024-08-13 07:00:00,276.068,241.086
2024-08-13 08:00:00,276.045,241.119
2024-08-13 09:00:00,276.002,240.37
2024-08-13 10:00:00,275.962,240.72
2024-08-13 11:00:00,276.281,239.537
2024-08-13 12:00:00,276.608,239.151
2024-08-13 13:00:00,276.923,239.154
2024-08-13 14:00:00,277.707,239.157
2024-08-13 15:00:00,276.621,239.159
2024-08-13 16:00:00,276.248,239.96
2024-08-13 17:00:00,276.984,241.129
2024-08-13 18:00:00,278.169,249.054
2024-08-13 19:00:00,277.005,249.507
2024-08-13 20:00:00,279.056,248.322
2024-08-13 21:00:00,279.177,247.147
2024-08-13 22:00:00,279.642,245.972
2024-08-13 23:00:00,279.703,245.576
2024-08-14 00:00:00,279.683,245.968
2024-08-14 01:00:00,279.24,245.122
2024-08-14 02:00:00,279.565,239.998
2024-08-14 03:00:00,278.327,239.233
2024-08-14 04:00:00,277.808,241.61
2024-08-14 05:00:00,279.611,245.184
2024-08-14 06:00:00,280.828,244.788
2024-08-14 07:00:00,281.282,244.402
2024-08-14 08:00:00,280.902,245.193
2024-08-14 09:00:00,280.891,240.466
2024-08-14 10:00:00,279.624,238.874
2024-08-14 11:00:00,276.699,236.902
2024-08-14 12:00:00,277.051,236.506
2024-08-14 13:00:00,278.309,236.12
2024-08-14 14:00:00,279.072,236.123
2024-08-14 15:00:00,279.095,236.515
2024-08-14 16:00:00,279.064,237.315
2024-08-14 17:00:00,278.706,237.726
2024-08-14 18:00:00,278.817,240.084
2024-08-14 19:00:00,279.151,243.239
2024-08-14 20:00:00,280.512,248.793
2024-08-14 21:00:00,280.544,244.473
2024-08-14 22:00:00,280.175,242.908
2024-08-14 23:00:00,280.544,242.901
2024-08-15 00:00:00,280.539,243.683
2024-08-15 01:00:00,280.52,243.276
2024-08-15 02:00:00,280.511,242.88
2024-08-15 03:00:00,280.043,241.306
2024-08-15 04:00:00,279.564,240.94
2024-08-15 05:00:00,279.939,242.929
2024-08-15 06:00:00,279.466,243.72
2024-08-15 07:00:00,279.025,244.512
2024-08-15 08:00:00,278.23,244.115
2024-08-15 09:00:00,277.826,243.729
2024-08-15 10:00:00,277.402,243.342
2024-08-15 11:00:00,276.525,242.547
2024-08-15 12:00:00,278.266,240.165
2024-08-15 13:00:00,278.399,237.803
2024-08-15 14:00:00,277.124,236.239
2024-08-15 15:00:00,275.056,236.631
2024-08-15 16:00:00,274.219,238.2
2024-08-15 17:00:00,273.405,239.001
2024-08-15 18:00:00,273.363,240.581
2024-08-15 19:00:00,273.357,242.59
2024-08-15 20:00:00,274.921,243.381
2024-08-15 21:00:00,274.386,242.595
2024-08-15 22:00:00,269.534,242.579
2024-08-15 23:00:00,269.68,242.971
2024-08-16 00:00:00,270.041,242.185
2024-08-16 01:00:00,271.038,242.178
2024-08-16 02:00:00,273.07,242.181
2024-08-16 03:00:00,272.643,241.045
2024-08-16 04:00:00,271.796,240.649
2024-08-16 05:00:00,272.027,240.652
2024-08-16 06:00:00,270.818,242.621
2024-08-16 07:00:00,268.302,247.449
2024-08-16 08:00:00,266.664,251.431
2024-08-16 09:00:00,264.268,258.006
2024-08-16 10:00:00,263.813,254.742
2024-08-16 11:00:00,264.959,255.639
2024-08-16 12:00:00,264.494,240.322
2024-08-16 13:00:00,264.917,250.049
2024-08-16 14:00:00,265.295,246.851
2024-08-16 15:00:00,264.918,248.282
2024-08-16 16:00:00,264.547,248.346
2024-08-16 17:00:00,264.179,242.742
2024-08-16 18:00:00,263.777,243.135
2024-08-16 19:00:00,263.063,243.498
2024-08-16 20:00:00,267.732,243.89
2024-08-16 21:00:00,270.393,245.082
2024-08-16 22:00:00,270.391,248.754
2024-08-16 23:00:00,269.204,246.307
2024-08-17 00:00:00,269.854,245.91
2024-08-17 01:00:00,270.999,245.913
2024-08-17 02:00:00,268.837,247.505
2024-08-17 03:00:00,270.449,247.098
2024-08-17 04:00:00,270.463,243.144
2024-08-17 05:00:00,272.102,243.177
2024-08-17 06:00:00,271.839,243.599
2024-08-17 07:00:00,272.205,242.812
2024-08-17 08:00:00,270.259,243.225
2024-08-17 09:00:00,270.243,241.619
2024-08-17 10:00:00,269.826,240.833
2024-08-17 11:00:00,269.794,240.836
2024-08-17 12:00:00,269.008,244.806
2024-08-17 13:00:00,267.825,242.031
2024-08-17 14:00:00,268.076,252.906
2024-08-17 15:00:00,267.612,255.323
2024-08-17 16:00:00,267.624,257.627
2024-08-17 17:00:00,267.645,250.831
2024-08-17 18:00:00,267.653,241.665
2024-08-17 19:00:00,267.673,240.089
2024-08-17 20:00:00,267.312,242.061
2024-08-17 21:00:00,267.321,244.442
2024-08-17 22:00:00,268.103,247.244
2024-08-17 23:00:00,268.51,247.237
2024-08-18 00:00:00,269.669,247.26
2024-08-18 01:00:00,270.423,248.053
2024-08-18 02:00:00,271.212,248.466
2024-08-18 03:00:00,271.183,251.661
2024-08-18 04:00:00,271.188,250.063
2024-08-18 05:00:00,268.717,250.086
2024-08-18 06:00:00,270.078,248.478
2024-08-18 07:00:00,269.242,247.321
2024-08-18 08:00:00,268.013,248.504
2024-08-18 09:00:00,269.206,248.127
2024-08-18 10:00:00,268.045,250.522
2024-08-18 11:00:00,268.416,245.382
2024-08-18 12:00:00,266.013,246.946
2024-08-18 13:00:00,266.827,257.774
2024-08-18 14:00:00,267.178,250.995
2024-08-18 15:00:00,265.341,252.529
2024-08-18 16:00:00,263.666,256.186
2024-08-18 17:00:00,262.441,262.158
2024-08-18 18:00:00,260.846,261.357
2024-08-18 19:00:00,260.845,262.547
2024-08-18 20:00:00,261.25,262.563
2024-08-18 21:00:00,258.928,260.237
2024-08-18 22:00:00,261.717,262.245
2024-08-18 23:00:00,263.068,261.967
2024-08-19 00:00:00,266.252,263.223
2024-08-19 01:00:00,266.217,265.177
2024-08-19 02:00:00,265.86,265.121
2024-08-19 03:00:00,265.075,265.883
2024-08-19 04:00:00,264.897,266.616
2024-08-19 05:00:00,262.516,264.981
2024-08-19 06:00:00,262.14,263.854
2024-08-19 07:00:00,261.852,263.098
2024-08-19 08:00:00,263.169,263.592
2024-08-19 09:00:00,263.588,265.302
2024-08-19 10:00:00,263.589,265.694
2024-08-19 11:00:00,267.204,265.696
2024-08-19 12:00:00,267.637,264.848
2024-08-19 13:00:00,267.976,263.198
2024-08-19 14:00:00,266.638,262.723
2024-08-19 15:00:00,263.169,262.239
2024-08-19 16:00:00,263.898,262.208
2024-08-19 17:00:00,264.261,262.19
2024-08-19 18:00:00,265.025,262.58
2024-08-19 19:00:00,265.805,261.803
2024-08-19 20:00:00,266.222,261.835
2024-08-19 21:00:00,267.44,262.716
2024-08-19 22:00:00,270.438,263.602
2024-08-19 23:00:00,275.351,264.462
2024-08-20 00:00:00,276.639,265.663
2024-08-20 01:00:00,277.889,265.672
2024-08-20 02:00:00,277.337,265.642
2024-08-20 03:00:00,277.589,265.622
2024-08-20 04:00:00,277.854,265.593
2024-08-20 05:00:00,272.587,265.174
2024-08-20 06:00:00,272.947,265.965
2024-08-20 07:00:00,268.762,265.991
2024-08-20 08:00:00,275.674,266.406
2024-08-20 09:00:00,272.409,265.658
2024-08-20 10:00:00,279.196,264.905
2024-08-20 11:00:00,281.446,264.541
2024-08-20 12:00:00,280.672,264.134
2024-08-20 13:00:00,278.58,264.893
2024-08-20 14:00:00,276.548,264.817
2024-08-20 15:00:00,277.311,263.573
2024-08-20 16:00:00,273.1,263.103
2024-08-20 17:00:00,266.138,262.658
2024-08-20 18:00:00,261.702,263.417
2024-08-20 19:00:00,261.69,263.785
2024-08-20 20:00:00,262.495,263.023
2024-08-20 21:00:00,264.133,265.431
2024-08-20 22:00:00,265.018,266.303
2024-08-20 23:00:00,267.16,266.815
2024-08-21 00:00:00,267.171,268.104
2024-08-21 01:00:00,267.484,269.192
2024-08-21 02:00:00,269.391,269.537
2024-08-21 03:00:00,271.008,267.939
2024-08-21 04:00:00,270.268,267.525
2024-08-21 05:00:00,267.91,267.097
2024-08-21 06:00:00,268.61,269.398
2024-08-21 07:00:00,264.962,266.652
2024-08-21 08:00:00,265.039,266.716
2024-08-21 09:00:00,265.492,266.759
2024-08-21 10:00:00,266.801,266.755
2024-08-21 11:00:00,266.473,267.173
2024-08-21 12:00:00,265.368,267.306
2024-08-21 13:00:00,264.612,267.278
2024-08-21 14:00:00,265.062,266.941
2024-08-21 15:00:00,266.777,266.865
2024-08-21 16:00:00,267.783,265.934
2024-08-21 17:00:00,268.419,265.476
2024-08-21 18:00:00,266.695,265.427
2024-08-21 19:00:00,265.703,265.403
2024-08-21 20:00:00,264.487,265.407
2024-08-21 21:00:00,264.52,265.038
2024-08-21 22:00:00,266.617,265.496
2024-08-21 23:00:00,272.422,265.496
2024-08-22 00:00:00,275.059,266.269
2024-08-22 01:00:00,278.258,266.283
2024-08-22 02:00:00,277.187,266.703
2024-08-22 03:00:00,272.228,267.519
2024-08-22 04:00:00,268.63,267.141
2024-08-22 05:00:00,267.853,267.551
2024-08-22 06:00:00,267.112,267.554
2024-08-22 07:00:00,266.659,267.084
2024-08-22 08:00:00,272.995,266.659
2024-08-22 09:00:00,270.746,266.278
2024-08-22 10:00:00,271.417,265.564
2024-08-22 11:00:00,269.885,266.049
2024-08-22 12:00:00,269.118,267.245
2024-08-22 13:00:00,272.017,267.645
2024-08-22 14:00:00,271.632,267.232
2024-08-22 15:00:00,271.95,267.179
2024-08-22 16:00:00,273.096,266.757
2024-08-22 17:00:00,272.183,267.561
2024-08-22 18:00:00,273.192,267.969
2024-08-22 19:00:00,274.011,268.325
2024-08-22 20:00:00,275.273,267.923
2024-08-22 21:00:00,275.3,267.547
2024-08-22 22:00:00,274.99,266.791
2024-08-22 23:00:00,275.103,266.401
2024-08-23 00:00:00,275.536,266.813
2024-08-23 01:00:00,276.348,267.228
2024-08-23 02:00:00,277.486,267.635
2024-08-23 03:00:00,276.653,267.643
2024-08-23 04:00:00,275.092,268.037
2024-08-23 05:00:00,275.877,268.417
2024-08-23 06:00:00,277.086,268.398
2024-08-23 07:00:00,276.047,267.601
2024-08-23 08:00:00,278.842,267.223
2024-08-23 09:00:00,278.144,266.07
2024-08-23 10:00:00,276.711,265.73
2024-08-23 11:00:00,274.729,265.816
2024-08-23 12:00:00,273.522,266.313
2024-08-23 13:00:00,271.545,266.731
2024-08-23 14:00:00,270.822,267.874
2024-08-23 15:00:00,274.831,266.979
2024-08-23 16:00:00,275.667,266.995
2024-08-23 17:00:00,275.627,267.709
2024-08-23 18:00:00,274.94,267.308
2024-08-23 19:00:00,276.873,266.864
2024-08-23 20:00:00,278.358,266.84
2024-08-23 21:00:00,278.883,266.473
2024-08-23 22:00:00,279.248,266.117
2024-08-23 23:00:00,280.984,266.185
2024-08-24 00:00:00,281.081,266.274
2024-08-24 01:00:00,275.934,267.125
2024-08-24 02:00:00,276.794,267.569
2024-08-24 03:00:00,277.645,267.592
2024-08-24 04:00:00,278.495,267.553
2024-08-24 05:00:00,282.462,266.704
2024-08-24 06:00:00,281.971,265.851
2024-08-24 07:00:00,280.403,265.413
2024-08-24 08:00:00,281.22,264.982
2024-08-24 09:00:00,282.779,263.785
2024-08-24 10:00:00,282.623,262.676
2024-08-24 11:00:00,281.883,263.109
2024-08-24 12:00:00,278.728,263.891
2024-08-24 13:00:00,277.553,265.599
2024-08-24 14:00:00,274.824,267.714
2024-08-24 15:00:00,273.281,268.544
2024-08-24 16:00:00,272.527,265.992
2024-08-24 17:00:00,277.332,265.124
2024-08-24 18:00:00,274.168,265.11
2024-08-24 19:00:00,274.229,265.061
2024-08-24 20:00:00,276.24,264.988
2024-08-24 21:00:00,279.414,264.96
2024-08-24 22:00:00,280.931,265.363
2024-08-24 23:00:00,280.418,264.662
2024-08-25 00:00:00,281.916,264.362
2024-08-25 01:00:00,277.981,265.605
2024-08-25 02:00:00,277.568,266.852
2024-08-25 03:00:00,281.368,269.689
2024-08-25 04:00:00,280.197,268.508
2024-08-25 05:00:00,278.957,266.866
2024-08-25 06:00:00,277.683,265.985
2024-08-25 07:00:00,276.42,268.043
2024-08-25 08:00:00,278.835,265.852
2024-08-25 09:00:00,280.399,263.024
2024-08-25 10:00:00,279.553,262.599
2024-08-25 11:00:00,279.522,262.967
2024-08-25 12:00:00,277.151,263.332
2024-08-25 13:00:00,275.506,264.177
2024-08-25 14:00:00,273.526,265.059
2024-08-25 15:00:00,276.416,265.993
2024-08-25 16:00:00,278.163,266.846
2024-08-25 17:00:00,278.618,266.528
2024-08-25 18:00:00,278.649,266.541
2024-08-25 19:00:00,278.659,266.533
2024-08-25 20:00:00,279.017,265.315
2024-08-25 21:00:00,278.474,263.663
2024-08-25 22:00:00,280.446,264.02
2024-08-25 23:00:00,283.956,263.616
2024-08-26 00:00:00,286.387,263.958
2024-08-26 01:00:00,286.312,265.156
2024-08-26 02:00:00,284.27,265.623
2024-08-26 03:00:00,285.07,266.409
2024-08-26 04:00:00,283.727,266.431
2024-08-26 05:00:00,283.342,266.01
2024-08-26 06:00:00,282.997,265.988
2024-08-26 07:00:00,282.06,265.167
2024-08-26 08:00:00,281.143,263.159
2024-08-26 09:00:00,278.303,263.895
2024-08-26 10:00:00,280.242,262.138
2024-08-26 11:00:00,278.229,263.675
2024-08-26 12:00:00,278.179,267.271
2024-08-26 13:00:00,276.501,269.732
2024-08-26 14:00:00,274.882,271.823
2024-08-26 15:00:00,271.768,273.478
2024-08-26 16:00:00,273.423,273.154
2024-08-26 17:00:00,273.51,274.413
2024-08-26 18:00:00,273.578,274.096
2024-08-26 19:00:00,274.894,275.364
2024-08-26 20:00:00,274.132,274.613
2024-08-26 21:00:00,271.669,272.214
2024-08-26 22:00:00,270.357,270.899
2024-08-26 23:00:00,269.077,270.409
2024-08-27 00:00:00,277.844,269.564
2024-08-27 01:00:00,272.744,273.662
2024-08-27 02:00:00,274.604,275.932
2024-08-27 03:00:00,273.309,274.627
2024-08-27 04:00:00,273.946,275.646
2024-08-27 05:00:00,271.995,274.851
2024-08-27 06:00:00,272.951,274.882
2024-08-27 07:00:00,272.932,275.262
2024-08-27 08:00:00,272.555,274.991
2024-08-27 09:00:00,272.921,274.218
2024-08-27 10:00:00,272.273,274.335
2024-08-27 11:00:00,271.065,272.751
2024-08-27 12:00:00,269.85,271.179
2024-08-27 13:00:00,268.659,268.353
2024-08-27 14:00:00,268.664,267.502
2024-08-27 15:00:00,269.848,266.621
2024-08-27 16:00:00,270.29,267.003
2024-08-27 17:00:00,269.951,269.0
2024-08-27 18:00:00,269.924,270.607
2024-08-27 19:00:00,270.661,269.584
2024-08-27 20:00:00,271.499,268.901
2024-08-27 21:00:00,272.639,268.499
2024-08-27 22:00:00,274.538,267.985
2024-08-27 23:00:00,269.732,268.267
2024-08-28 00:00:00,269.274,268.621
2024-08-28 01:00:00,267.682,268.601
2024-08-28 02:00:00,270.4,270.54
2024-08-28 03:00:00,275.266,269.359
2024-08-28 04:00:00,271.471,268.193
2024-08-28 05:00:00,269.166,268.267
2024-08-28 06:00:00,270.362,268.338
2024-08-28 07:00:00,269.61,268.782
2024-08-28 08:00:00,268.535,268.012
2024-08-28 09:00:00,270.991,267.774
2024-08-28 10:00:00,271.422,268.544
2024-08-28 11:00:00,272.134,270.096
2024-08-28 12:00:00,272.81,270.074
2024-08-28 13:00:00,272.687,270.046
2024-08-28 14:00:00,273.025,270.007
2024-08-28 15:00:00,272.635,270.003
2024-08-28 16:00:00,272.703,269.977
2024-08-28 17:00:00,273.622,269.594
2024-08-28 18:00:00,273.253,269.979
2024-08-28 19:00:00,274.521,270.421
2024-08-28 20:00:00,276.117,270.851
2024-08-28 21:00:00,277.463,271.308
2024-08-28 22:00:00,277.701,271.733
2024-08-28 23:00:00,276.433,272.142
2024-08-29 00:00:00,277.229,271.734
2024-08-29 01:00:00,278.357,271.7
2024-08-29 02:00:00,276.338,270.472
2024-08-29 03:00:00,279.979,270.836
2024-08-29 04:00:00,284.597,270.081
2024-08-29 05:00:00,279.582,267.071
2024-08-29 06:00:00,283.497,267.974
2024-08-29 07:00:00,282.347,267.976
2024-08-29 08:00:00,282.352,267.567
2024-08-29 09:00:00,281.945,267.548
2024-08-29 10:00:00,275.058,267.522
2024-08-29 11:00:00,280.534,267.46
2024-08-29 12:00:00,283.078,267.244
2024-08-29 13:00:00,278.055,267.923
2024-08-29 14:00:00,275.453,268.292
2024-08-29 15:00:00,271.001,268.713
2024-08-29 16:00:00,269.777,269.14
2024-08-29 17:00:00,269.437,269.168
2024-08-29 18:00:00,273.067,270.009
2024-08-29 19:00:00,275.121,270.855
2024-08-29 20:00:00,274.399,272.097
2024-08-29 21:00:00,277.743,272.144
2024-08-29 22:00:00,277.905,272.601
2024-08-29 23:00:00,278.792,272.639
2024-08-30 00:00:00,274.704,272.273
2024-08-30 01:00:00,277.052,271.884
2024-08-30 02:00:00,276.993,272.259
2024-08-30 03:00:00,277.802,272.175
2024-08-30 04:00:00,279.8,272.939
2024-08-30 05:00:00,282.508,274.499
2024-08-30 06:00:00,282.751,273.718
2024-08-30 07:00:00,279.98,274.52
2024-08-30 08:00:00,275.199,274.178
2024-08-30 09:00:00,273.678,275.774
2024-08-30 10:00:00,273.191,276.564
2024-08-30 11:00:00,273.813,273.732
2024-08-30 12:00:00,278.958,274.078
2024-08-30 13:00:00,278.214,272.063
2024-08-30 14:00:00,276.2,270.854
2024-08-30 15:00:00,272.589,270.057
2024-08-30 16:00:00,272.529,270.079
2024-08-30 17:00:00,272.512,270.91
2024-08-30 18:00:00,273.699,272.581
2024-08-30 19:00:00,274.539,272.664
2024-08-30 20:00:00,275.418,272.733
2024-08-30 21:00:00,277.039,272.774
2024-08-30 22:00:00,278.696,272.813
2024-08-30 23:00:00,280.267,272.435
2024-08-31 00:00:00,279.117,272.455
2024-08-31 01:00:00,280.776,272.058
2024-08-31 02:00:00,282.016,271.59
2024-08-31 03:00:00,281.618,273.851
2024-08-31 04:00:00,282.027,274.607
2024-08-31 05:00:00,281.229,274.268
2024-08-31 06:00:00,282.8,273.499
2024-08-31 07:00:00,281.917,274.638
2024-08-31 08:00:00,284.252,274.616
2024-08-31 09:00:00,280.647,275.02
2024-08-31 10:00:00,279.878,274.626
2024-08-31 11:00:00,280.342,274.216
2024-08-31 12:00:00,279.892,274.229
2024-08-31 13:00:00,276.192,272.268
2024-08-31 14:00:00,277.536,271.879
2024-08-31 15:00:00,274.35,272.636
2024-08-31 16:00:00,278.937,274.844
2024-08-31 17:00:00,279.263,273.201
2024-08-31 18:00:00,278.874,272.002
2024-08-31 19:00:00,277.704,272.793
2024-08-31 20:00:00,276.189,273.684
2024-08-31 21:00:00,277.97,272.24
2024-08-31 22:00:00,279.187,271.528
2024-08-31 23:00:00,279.2,271.604
2024-09-01 00:00:00,278.821,271.222
2024-09-01 01:00:00,280.455,271.582
2024-09-01 02:00:00,281.291,271.889
2024-09-01 03:00:00,282.932,272.613
2024-09-01 04:00:00,283.946,272.955
2024-09-01 05:00:00,283.88,272.547
2024-09-01 06:00:00,283.515,273.769
2024-09-01 07:00:00,283.168,272.64
2024-09-01 08:00:00,281.152,271.545
2024-09-01 09:00:00,282.281,271.98
2024-09-01 10:00:00,276.219,273.142
2024-09-01 11:00:00,278.215,273.548
2024-09-01 12:00:00,275.836,271.142
2024-09-01 13:00:00,277.042,271.379
2024-09-01 14:00:00,275.124,270.044
2024-09-01 15:00:00,276.395,269.23
2024-09-01 16:00:00,276.752,267.658
2024-09-01 17:00:00,278.199,266.845
2024-09-01 18:00:00,279.276,266.844
2024-09-01 19:00:00,279.632,266.861
2024-09-01 20:00:00,278.939,268.485
2024-09-01 21:00:00,280.403,270.914
2024-09-01 22:00:00,280.929,270.983
2024-09-01 23:00:00,279.754,271.042
2024-09-02 00:00:00,280.234,271.078
2024-09-02 01:00:00,280.243,271.835
2024-09-02 02:00:00,280.791,271.421
2024-09-02 03:00:00,282.298,271.387
2024-09-02 04:00:00,283.064,270.179
2024-09-02 05:00:00,283.029,269.361
2024-09-02 06:00:00,283.092,270.528
2024-09-02 07:00:00,282.147,268.982
2024-09-02 08:00:00,281.016,269.424
2024-09-02 09:00:00,280.921,269.902
2024-09-02 10:00:00,279.171,269.956
2024-09-02 11:00:00,276.673,270.002
2024-09-02 12:00:00,275.083,269.954
2024-09-02 13:00:00,277.119,270.727
2024-09-02 14:00:00,274.35,268.951
2024-09-02 15:00:00,276.896,266.13
2024-09-02 16:00:00,278.709,265.299
2024-09-02 17:00:00,278.188,263.71
2024-09-02 18:00:00,276.704,262.907
2024-09-02 19:00:00,277.364,263.316
2024-09-02 20:00:00,277.779,263.731
2024-09-02 21:00:00,279.597,265.35
2024-09-02 22:00:00,281.071,266.956
2024-09-02 23:00:00,280.45,268.189
2024-09-03 00:00:00,280.275,269.398
2024-09-03 01:00:00,279.985,270.218
2024-09-03 02:00:00,280.514,270.241
2024-09-03 03:00:00,280.548,270.25
2024-09-03 04:00:00,280.916,269.84
2024-09-03 05:00:00,282.273,269.04
2024-09-03 06:00:00,281.681,267.804
2024-09-03 07:00:00,283.739,265.785
2024-09-03 08:00:00,282.984,267.361
2024-09-03 09:00:00,281.638,266.994
2024-09-03 10:00:00,281.499,266.292
2024-09-03 11:00:00,279.662,268.026
2024-09-03 12:00:00,279.616,268.464
2024-09-03 13:00:00,279.219,268.438
2024-09-03 14:00:00,278.908,265.48
2024-09-03 15:00:00,278.531,264.584
2024-09-03 16:00:00,281.279,264.189
2024-09-03 17:00:00,280.359,265.791
2024-09-03 18:00:00,280.15,263.411
2024-09-03 19:00:00,281.078,262.213
2024-09-03 20:00:00,281.121,262.621
2024-09-03 21:00:00,283.319,264.227
2024-09-03 22:00:00,283.367,266.62
2024-09-03 23:00:00,283.119,268.23
2024-09-04 00:00:00,281.838,270.258
2024-09-04 01:00:00,281.278,270.7
2024-09-04 02:00:00,280.068,271.154
2024-09-04 03:00:00,277.355,269.96
2024-09-04 04:00:00,275.303,268.379
2024-09-04 05:00:00,279.892,267.581
2024-09-04 06:00:00,280.283,268.349
2024-09-04 07:00:00,281.649,267.084
