time,24bspr2a_rcmsg_0052m,24bspr2a_s16_0001m,24bspr2a_s37_0053m
2024-06-13 23:00:00,2.734,4.814,2.761
2024-06-14 00:00:00,2.736,4.854,2.764
2024-06-14 01:00:00,2.718,4.892,2.751
2024-06-14 02:00:00,2.672,4.957,2.699
2024-06-14 03:00:00,2.656,4.928,2.684
2024-06-14 04:00:00,2.651,4.898,2.679
2024-06-14 05:00:00,2.632,4.894,2.666
2024-06-14 06:00:00,2.609,4.905,2.636
2024-06-14 07:00:00,2.624,4.902,2.647
2024-06-14 08:00:00,2.636,4.898,2.665
2024-06-14 09:00:00,2.638,4.909,2.664
2024-06-14 10:00:00,2.684,4.919,2.691
2024-06-14 11:00:00,2.693,4.905,2.724
2024-06-14 12:00:00,2.692,4.918,2.708
2024-06-14 13:00:00,2.786,4.907,2.791
2024-06-14 14:00:00,2.832,4.897,2.858
2024-06-14 15:00:00,2.789,4.897,2.824
2024-06-14 16:00:00,2.698,4.903,2.73
2024-06-14 17:00:00,2.706,4.911,2.714
2024-06-14 18:00:00,2.728,4.943,2.758
2024-06-14 19:00:00,2.664,4.998,2.697
2024-06-14 20:00:00,2.658,5.156,2.686
2024-06-14 21:00:00,2.655,5.194,2.683
2024-06-14 22:00:00,2.657,5.228,2.681
2024-06-14 23:00:00,2.674,5.33,2.694
2024-06-15 00:00:00,2.671,5.366,2.696
2024-06-15 01:00:00,2.682,5.409,2.704
2024-06-15 02:00:00,2.718,5.481,2.736
2024-06-15 03:00:00,2.762,5.551,2.776
2024-06-15 04:00:00,2.717,5.59,2.768
2024-06-15 05:00:00,2.654,5.603,2.682
2024-06-15 06:00:00,2.62,5.603,2.653
2024-06-15 07:00:00,2.621,5.558,2.645
2024-06-15 08:00:00,2.622,5.542,2.64
2024-06-15 09:00:00,2.655,5.516,2.679
2024-06-15 10:00:00,2.68,5.485,2.689
2024-06-15 11:00:00,2.718,5.447,2.777
2024-06-15 12:00:00,2.69,5.413,2.698
2024-06-15 13:00:00,2.73,5.354,2.753
2024-06-15 14:00:00,2.74,5.268,2.771
2024-06-15 15:00:00,2.643,5.237,2.719
2024-06-15 16:00:00,2.58,5.242,2.592
2024-06-15 17:00:00,2.653,5.279,2.659
2024-06-15 18:00:00,2.697,5.313,2.723
2024-06-15 19:00:00,2.685,5.398,2.714
2024-06-15 20:00:00,2.652,5.472,2.681
2024-06-15 21:00:00,2.638,5.564,2.669
2024-06-15 22:00:00,2.641,5.736,2.664
2024-06-15 23:00:00,2.648,5.88,2.673
2024-06-16 00:00:00,2.653,6.084,2.676
2024-06-16 01:00:00,2.676,6.283,2.69
2024-06-16 02:00:00,2.696,6.465,2.721
2024-06-16 03:00:00,2.689,6.477,2.717
2024-06-16 04:00:00,2.703,6.591,2.726
2024-06-16 05:00:00,2.705,6.647,2.736
2024-06-16 06:00:00,2.693,6.615,2.718
2024-06-16 07:00:00,2.637,6.359,2.666
2024-06-16 08:00:00,2.64,6.425,2.662
2024-06-16 09:00:00,2.661,6.435,2.68
2024-06-16 10:00:00,2.678,6.389,2.693
2024-06-16 11:00:00,2.668,6.347,2.716
2024-06-16 12:00:00,2.625,6.311,2.655
2024-06-16 13:00:00,2.602,6.23,2.634
2024-06-16 14:00:00,2.59,6.051,2.619
2024-06-16 15:00:00,2.587,6.073,2.614
2024-06-16 16:00:00,2.628,6.105,2.642
2024-06-16 17:00:00,2.684,6.175,2.703
2024-06-16 18:00:00,2.702,6.352,2.725
2024-06-16 19:00:00,2.682,6.468,2.71
2024-06-16 20:00:00,2.66,6.622,2.665
2024-06-16 21:00:00,2.606,6.953,2.615
2024-06-16 22:00:00,2.53,7.137,2.554
2024-06-16 23:00:00,2.533,7.277,2.559
2024-06-17 00:00:00,2.532,7.37,2.556
2024-06-17 01:00:00,2.616,7.927,2.62
2024-06-17 02:00:00,2.653,8.084,2.677
2024-06-17 03:00:00,2.668,8.16,2.699
2024-06-17 04:00:00,2.66,8.057,2.69
2024-06-17 05:00:00,2.667,7.691,2.693
2024-06-17 06:00:00,2.67,7.507,2.694
2024-06-17 07:00:00,2.676,7.816,2.702
2024-06-17 08:00:00,2.67,7.959,2.7
2024-06-17 09:00:00,2.668,7.639,2.684
2024-06-17 10:00:00,2.665,7.502,2.688
2024-06-17 11:00:00,2.657,7.435,2.682
2024-06-17 12:00:00,2.674,7.339,2.697
2024-06-17 13:00:00,2.654,7.155,2.687
2024-06-17 14:00:00,2.634,7.002,2.663
2024-06-17 15:00:00,2.632,6.958,2.657
2024-06-17 16:00:00,2.652,6.997,2.672
2024-06-17 17:00:00,2.682,7.07,2.7
2024-06-17 18:00:00,2.68,7.251,2.714
2024-06-17 19:00:00,2.658,7.358,2.685
2024-06-17 20:00:00,2.64,7.313,2.684
2024-06-17 21:00:00,2.62,7.462,2.647
2024-06-17 22:00:00,2.598,7.586,2.63
2024-06-17 23:00:00,2.571,7.599,2.605
2024-06-18 00:00:00,2.571,7.718,2.594
2024-06-18 01:00:00,2.582,7.785,2.612
2024-06-18 02:00:00,2.616,7.539,2.6
2024-06-18 03:00:00,2.647,7.564,2.673
2024-06-18 04:00:00,2.647,7.489,2.672
2024-06-18 05:00:00,2.654,7.335,2.678
2024-06-18 06:00:00,2.67,7.256,2.694
2024-06-18 07:00:00,2.679,7.202,2.703
2024-06-18 08:00:00,2.677,7.192,2.704
2024-06-18 09:00:00,2.682,7.184,2.704
2024-06-18 10:00:00,2.679,7.133,2.706
2024-06-18 11:00:00,2.681,7.097,2.706
2024-06-18 12:00:00,2.68,7.112,2.708
2024-06-18 13:00:00,2.666,7.069,2.694
2024-06-18 14:00:00,2.676,7.136,2.699
2024-06-18 15:00:00,2.705,7.151,2.723
2024-06-18 16:00:00,2.702,7.152,2.729
2024-06-18 17:00:00,2.678,7.165,2.71
2024-06-18 18:00:00,2.672,7.137,2.696
2024-06-18 19:00:00,2.676,7.293,2.702
2024-06-18 20:00:00,2.67,7.37,2.699
2024-06-18 21:00:00,2.63,7.466,2.657
2024-06-18 22:00:00,2.62,7.437,2.653
2024-06-18 23:00:00,2.612,7.439,2.63
2024-06-19 00:00:00,2.61,7.462,2.638
2024-06-19 01:00:00,2.608,7.517,2.635
2024-06-19 02:00:00,2.608,7.567,2.638
2024-06-19 03:00:00,2.624,7.636,2.644
2024-06-19 04:00:00,2.641,7.663,2.666
2024-06-19 05:00:00,2.67,7.668,2.692
2024-06-19 06:00:00,2.685,7.654,2.707
2024-06-19 07:00:00,2.704,7.608,2.73
2024-06-19 08:00:00,2.728,7.523,2.758
2024-06-19 09:00:00,2.776,7.495,2.778
2024-06-19 10:00:00,2.844,7.441,2.866
2024-06-19 11:00:00,2.844,7.477,2.866
2024-06-19 12:00:00,2.838,7.636,2.867
2024-06-19 13:00:00,2.835,7.708,2.863
2024-06-19 14:00:00,2.852,7.763,2.876
2024-06-19 15:00:00,2.86,7.787,2.889
2024-06-19 16:00:00,2.864,7.787,2.892
2024-06-19 17:00:00,2.858,7.809,2.885
2024-06-19 18:00:00,2.843,7.829,2.874
2024-06-19 19:00:00,2.843,7.794,2.865
2024-06-19 20:00:00,2.752,7.718,2.808
2024-06-19 21:00:00,2.668,7.723,2.704
2024-06-19 22:00:00,2.645,7.806,2.67
2024-06-19 23:00:00,2.625,7.87,2.657
2024-06-20 00:00:00,2.625,7.877,2.649
2024-06-20 01:00:00,2.63,8.009,2.654
2024-06-20 02:00:00,2.638,8.074,2.664
2024-06-20 03:00:00,2.644,8.114,2.669
2024-06-20 04:00:00,2.689,8.179,2.692
2024-06-20 05:00:00,2.817,8.219,2.832
2024-06-20 06:00:00,2.833,8.057,2.857
2024-06-20 07:00:00,2.836,8.11,2.86
2024-06-20 08:00:00,2.846,8.156,2.877
2024-06-20 09:00:00,2.872,8.166,2.898
2024-06-20 10:00:00,2.882,8.183,2.899
2024-06-20 11:00:00,2.886,8.231,2.903
2024-06-20 12:00:00,2.888,8.296,2.911
2024-06-20 13:00:00,2.882,8.33,2.913
2024-06-20 14:00:00,2.878,8.328,2.905
2024-06-20 15:00:00,2.876,8.31,2.903
2024-06-20 16:00:00,2.876,8.29,2.902
2024-06-20 17:00:00,2.874,8.29,2.902
2024-06-20 18:00:00,2.872,8.333,2.9
2024-06-20 19:00:00,2.862,8.382,2.892
2024-06-20 20:00:00,2.837,8.295,2.87
2024-06-20 21:00:00,2.838,8.243,2.863
2024-06-20 22:00:00,2.708,8.36,2.747
2024-06-20 23:00:00,2.656,8.344,2.684
2024-06-21 00:00:00,2.635,8.388,2.666
2024-06-21 01:00:00,2.637,8.496,2.661
2024-06-21 02:00:00,2.64,8.604,2.666
2024-06-21 03:00:00,2.653,8.736,2.672
2024-06-21 04:00:00,2.735,8.863,2.716
2024-06-21 05:00:00,2.827,8.914,2.858
2024-06-21 06:00:00,2.838,8.884,2.858
2024-06-21 07:00:00,2.861,8.909,2.88
2024-06-21 08:00:00,2.901,8.918,2.912
2024-06-21 09:00:00,2.946,8.866,2.961
2024-06-21 10:00:00,2.964,8.84,2.977
2024-06-21 11:00:00,2.984,8.773,3.0
2024-06-21 12:00:00,2.992,8.759,3.005
2024-06-21 13:00:00,2.998,8.747,3.017
2024-06-21 14:00:00,3.011,8.7,3.037
2024-06-21 15:00:00,3.014,8.633,3.034
2024-06-21 16:00:00,3.006,8.596,3.033
2024-06-21 17:00:00,3.002,8.598,3.032
2024-06-21 18:00:00,2.983,8.631,3.017
2024-06-21 19:00:00,2.956,8.706,2.984
2024-06-21 20:00:00,2.91,8.71,2.947
2024-06-21 21:00:00,2.864,8.602,2.901
2024-06-21 22:00:00,2.847,8.53,2.869
2024-06-21 23:00:00,2.788,8.485,2.843
2024-06-22 00:00:00,2.674,8.522,2.709
2024-06-22 01:00:00,2.652,8.619,2.686
2024-06-22 02:00:00,2.656,8.638,2.683
2024-06-22 03:00:00,2.676,8.613,2.692
2024-06-22 04:00:00,2.79,8.625,2.776
2024-06-22 05:00:00,2.832,8.577,2.856
2024-06-22 06:00:00,2.855,8.556,2.877
2024-06-22 07:00:00,2.888,8.548,2.898
2024-06-22 08:00:00,2.957,8.671,2.981
2024-06-22 09:00:00,2.98,8.584,3.006
2024-06-22 10:00:00,2.991,8.546,3.013
2024-06-22 11:00:00,3.004,8.515,3.022
2024-06-22 12:00:00,3.024,8.458,3.045
2024-06-22 13:00:00,3.038,8.456,3.074
2024-06-22 14:00:00,3.048,8.48,3.07
2024-06-22 15:00:00,3.054,8.511,3.078
2024-06-22 16:00:00,3.058,8.501,3.085
2024-06-22 17:00:00,3.058,8.523,3.087
2024-06-22 18:00:00,3.059,8.532,3.087
2024-06-22 19:00:00,3.05,8.565,3.08
2024-06-22 20:00:00,3.038,8.644,3.067
2024-06-22 21:00:00,2.98,8.55,3.019
2024-06-22 22:00:00,2.934,8.524,2.973
2024-06-22 23:00:00,2.888,8.556,2.932
2024-06-23 00:00:00,2.798,8.637,2.842
2024-06-23 01:00:00,2.72,8.69,2.758
2024-06-23 02:00:00,2.694,8.771,2.722
2024-06-23 03:00:00,2.714,8.792,2.724
2024-06-23 04:00:00,2.826,8.785,2.834
2024-06-23 05:00:00,2.875,8.71,2.903
2024-06-23 06:00:00,2.896,8.691,2.918
2024-06-23 07:00:00,2.932,8.654,2.944
2024-06-23 08:00:00,2.968,8.619,2.994
2024-06-23 09:00:00,2.984,8.608,2.994
2024-06-23 10:00:00,3.01,8.668,3.044
2024-06-23 11:00:00,2.995,8.664,3.023
2024-06-23 12:00:00,3.003,8.612,3.032
2024-06-23 13:00:00,3.016,8.592,3.04
2024-06-23 14:00:00,3.032,8.576,3.053
2024-06-23 15:00:00,3.042,8.584,3.065
2024-06-23 16:00:00,3.063,8.576,3.086
2024-06-23 17:00:00,3.082,8.557,3.103
2024-06-23 18:00:00,3.098,8.556,3.125
2024-06-23 19:00:00,3.085,8.573,3.118
2024-06-23 20:00:00,3.057,8.507,3.091
2024-06-23 21:00:00,3.036,8.508,3.069
2024-06-23 22:00:00,2.978,8.559,3.032
2024-06-23 23:00:00,2.886,8.594,2.935
2024-06-24 00:00:00,2.83,8.535,2.863
2024-06-24 01:00:00,2.798,8.507,2.833
2024-06-24 02:00:00,2.776,8.534,2.806
2024-06-24 03:00:00,2.763,8.521,2.794
2024-06-24 04:00:00,2.756,8.536,2.79
2024-06-24 05:00:00,2.76,8.525,2.783
2024-06-24 06:00:00,2.808,8.502,2.823
2024-06-24 07:00:00,2.882,8.517,2.895
2024-06-24 08:00:00,2.916,8.535,2.931
2024-06-24 09:00:00,2.93,8.531,2.958
2024-06-24 10:00:00,2.946,8.525,2.968
2024-06-24 11:00:00,2.955,8.514,2.982
2024-06-24 12:00:00,2.957,8.495,2.984
2024-06-24 13:00:00,2.961,8.487,2.979
2024-06-24 14:00:00,2.97,8.477,2.994
2024-06-24 15:00:00,2.979,8.472,3.004
2024-06-24 16:00:00,2.999,8.454,3.02
2024-06-24 17:00:00,3.04,8.444,3.051
2024-06-24 18:00:00,3.088,8.441,3.104
2024-06-24 19:00:00,3.1,8.462,3.128
2024-06-24 20:00:00,3.085,8.542,3.119
2024-06-24 21:00:00,3.015,8.62,3.053
2024-06-24 22:00:00,2.96,8.677,3.003
2024-06-24 23:00:00,2.892,8.796,2.927
2024-06-25 00:00:00,2.88,8.915,2.903
2024-06-25 01:00:00,2.854,8.942,2.897
2024-06-25 02:00:00,2.77,9.014,2.8
2024-06-25 03:00:00,2.748,9.111,2.777
2024-06-25 04:00:00,2.737,9.155,2.76
2024-06-25 05:00:00,2.761,9.203,2.779
2024-06-25 06:00:00,2.859,9.182,2.869
2024-06-25 07:00:00,2.892,9.054,2.918
2024-06-25 08:00:00,2.898,8.831,2.925
2024-06-25 09:00:00,2.886,8.787,2.912
2024-06-25 10:00:00,2.908,8.799,2.927
2024-06-25 11:00:00,2.928,8.657,2.948
2024-06-25 12:00:00,2.936,8.636,2.963
2024-06-25 13:00:00,2.939,8.581,2.968
2024-06-25 14:00:00,2.94,8.491,2.97
2024-06-25 15:00:00,2.944,8.421,2.968
2024-06-25 16:00:00,2.944,8.407,2.968
2024-06-25 17:00:00,2.952,8.354,2.975
2024-06-25 18:00:00,2.975,8.243,2.995
2024-06-25 19:00:00,3.012,8.156,3.027
2024-06-25 20:00:00,3.022,7.978,3.052
2024-06-25 21:00:00,2.992,7.853,3.024
2024-06-25 22:00:00,2.953,7.638,2.984
2024-06-25 23:00:00,2.936,7.407,2.963
2024-06-26 00:00:00,2.927,7.145,2.961
2024-06-26 01:00:00,2.846,6.976,2.887
2024-06-26 02:00:00,2.808,6.872,2.84
2024-06-26 03:00:00,2.8,6.78,2.831
2024-06-26 04:00:00,2.788,6.625,2.818
2024-06-26 05:00:00,2.774,6.437,2.805
2024-06-26 06:00:00,2.779,6.289,2.804
2024-06-26 07:00:00,2.801,6.279,2.814
2024-06-26 08:00:00,2.859,6.218,2.88
2024-06-26 09:00:00,2.843,6.012,2.872
2024-06-26 10:00:00,2.871,6.0,2.87
2024-06-26 11:00:00,2.926,5.979,2.953
2024-06-26 12:00:00,2.936,5.966,2.96
2024-06-26 13:00:00,2.939,5.951,2.965
2024-06-26 14:00:00,2.936,5.936,2.966
2024-06-26 15:00:00,2.934,5.937,2.96
2024-06-26 16:00:00,2.93,5.937,2.96
2024-06-26 17:00:00,2.924,5.94,2.951
2024-06-26 18:00:00,2.907,5.939,2.938
2024-06-26 19:00:00,2.943,5.913,2.943
2024-06-26 20:00:00,3.004,5.914,3.02
2024-06-26 21:00:00,3.022,5.991,3.048
2024-06-26 22:00:00,2.953,5.992,2.994
2024-06-26 23:00:00,2.91,6.001,2.933
2024-06-27 00:00:00,2.903,5.997,2.938
2024-06-27 01:00:00,2.838,6.029,2.865
2024-06-27 02:00:00,2.856,6.054,2.88
2024-06-27 03:00:00,2.789,6.092,2.83
2024-06-27 04:00:00,2.736,6.116,2.776
2024-06-27 05:00:00,2.694,6.137,2.734
2024-06-27 06:00:00,2.722,6.095,2.735
2024-06-27 07:00:00,2.81,6.035,2.797
2024-06-27 08:00:00,2.894,6.031,2.919
2024-06-27 09:00:00,2.891,5.96,2.913
2024-06-27 10:00:00,2.879,5.954,2.91
2024-06-27 11:00:00,2.901,5.943,2.914
2024-06-27 12:00:00,2.94,5.982,2.966
2024-06-27 13:00:00,2.938,6.0,2.967
2024-06-27 14:00:00,2.931,5.991,2.959
2024-06-27 15:00:00,2.88,5.97,2.928
2024-06-27 16:00:00,2.822,5.92,2.85
2024-06-27 17:00:00,2.835,5.883,2.852
2024-06-27 18:00:00,2.87,5.856,2.886
2024-06-27 19:00:00,2.891,5.859,2.921
2024-06-27 20:00:00,2.877,5.873,2.906
2024-06-27 21:00:00,2.872,5.901,2.896
2024-06-27 22:00:00,2.878,5.921,2.901
2024-06-27 23:00:00,2.889,5.942,2.918
2024-06-28 00:00:00,2.883,5.945,2.911
2024-06-28 01:00:00,2.835,5.942,2.898
2024-06-28 02:00:00,2.76,5.882,2.793
2024-06-28 03:00:00,2.657,5.918,2.695
2024-06-28 04:00:00,2.639,5.951,2.66
2024-06-28 05:00:00,2.682,5.958,2.689
2024-06-28 06:00:00,2.716,5.963,2.738
2024-06-28 07:00:00,2.726,5.957,2.745
2024-06-28 08:00:00,2.718,5.938,2.742
2024-06-28 09:00:00,2.686,5.892,2.706
2024-06-28 10:00:00,2.777,5.926,2.758
2024-06-28 11:00:00,2.883,5.96,2.903
2024-06-28 12:00:00,2.872,5.97,2.906
2024-06-28 13:00:00,2.833,5.968,2.865
2024-06-28 14:00:00,2.788,5.972,2.815
2024-06-28 15:00:00,2.774,5.972,2.805
2024-06-28 16:00:00,2.746,5.929,2.79
2024-06-28 17:00:00,2.688,5.85,2.729
2024-06-28 18:00:00,2.648,5.9,2.678
2024-06-28 19:00:00,2.65,5.934,2.668
2024-06-28 20:00:00,2.698,5.952,2.718
2024-06-28 21:00:00,2.706,5.967,2.73
2024-06-28 22:00:00,2.696,5.959,2.718
2024-06-28 23:00:00,2.676,5.993,2.704
2024-06-29 00:00:00,2.658,6.018,2.69
2024-06-29 01:00:00,2.654,6.018,2.677
2024-06-29 02:00:00,2.668,5.992,2.691
2024-06-29 03:00:00,2.676,6.008,2.701
2024-06-29 04:00:00,2.632,6.036,2.673
2024-06-29 05:00:00,2.56,6.046,2.594
2024-06-29 06:00:00,2.526,6.061,2.558
2024-06-29 07:00:00,2.523,6.073,2.546
2024-06-29 08:00:00,2.551,6.061,2.566
2024-06-29 09:00:00,2.596,6.052,2.613
2024-06-29 10:00:00,2.626,6.021,2.649
2024-06-29 11:00:00,2.646,6.058,2.67
2024-06-29 12:00:00,2.686,6.079,2.699
2024-06-29 13:00:00,2.771,6.076,2.789
2024-06-29 14:00:00,2.79,6.074,2.817
2024-06-29 15:00:00,2.78,6.068,2.808
2024-06-29 16:00:00,2.746,6.012,2.793
2024-06-29 17:00:00,2.688,6.001,2.727
2024-06-29 18:00:00,2.613,6.032,2.667
2024-06-29 19:00:00,2.542,6.069,2.573
2024-06-29 20:00:00,2.519,6.097,2.549
2024-06-29 21:00:00,2.517,6.129,2.54
2024-06-29 22:00:00,2.546,6.115,2.567
2024-06-29 23:00:00,2.577,6.11,2.599
2024-06-30 00:00:00,2.61,6.117,2.628
2024-06-30 01:00:00,2.656,6.122,2.673
2024-06-30 02:00:00,2.684,6.111,2.708
2024-06-30 03:00:00,2.689,6.11,2.712
2024-06-30 04:00:00,2.671,6.116,2.707
2024-06-30 05:00:00,2.633,6.131,2.672
2024-06-30 06:00:00,2.581,6.135,2.615
2024-06-30 07:00:00,2.559,6.142,2.585
2024-06-30 08:00:00,2.562,6.143,2.583
2024-06-30 09:00:00,2.606,6.136,2.618
2024-06-30 10:00:00,2.665,6.121,2.683
2024-06-30 11:00:00,2.692,6.165,2.715
2024-06-30 12:00:00,2.737,6.178,2.748
2024-06-30 13:00:00,2.787,6.151,2.806
2024-06-30 14:00:00,2.798,6.143,2.829
2024-06-30 15:00:00,2.792,6.15,2.823
2024-06-30 16:00:00,2.779,6.176,2.809
2024-06-30 17:00:00,2.742,6.2,2.789
2024-06-30 18:00:00,2.652,6.19,2.699
2024-06-30 19:00:00,2.552,6.239,2.592
2024-06-30 20:00:00,2.518,6.308,2.546
2024-06-30 21:00:00,2.504,6.362,2.532
2024-06-30 22:00:00,2.522,6.412,2.543
2024-06-30 23:00:00,2.571,6.378,2.583
2024-07-01 00:00:00,2.61,6.485,2.628
2024-07-01 01:00:00,2.625,6.601,2.648
2024-07-01 02:00:00,2.67,6.658,2.688
2024-07-01 03:00:00,2.71,6.72,2.728
2024-07-01 04:00:00,2.737,6.803,2.76
2024-07-01 05:00:00,2.73,6.986,2.758
2024-07-01 06:00:00,2.711,6.945,2.744
2024-07-01 07:00:00,2.694,7.099,2.723
2024-07-01 08:00:00,2.692,7.088,2.718
2024-07-01 09:00:00,2.704,7.068,2.731
2024-07-01 10:00:00,2.711,7.074,2.735
2024-07-01 11:00:00,2.702,7.071,2.734
2024-07-01 12:00:00,2.708,6.852,2.732
2024-07-01 13:00:00,2.743,6.659,2.758
2024-07-01 14:00:00,2.782,6.652,2.801
2024-07-01 15:00:00,2.798,6.556,2.817
2024-07-01 16:00:00,2.798,6.432,2.828
2024-07-01 17:00:00,2.79,6.501,2.818
2024-07-01 18:00:00,2.742,6.581,2.794
2024-07-01 19:00:00,2.625,6.547,2.681
2024-07-01 20:00:00,2.552,6.562,2.587
2024-07-01 21:00:00,2.547,6.828,2.565
2024-07-01 22:00:00,2.638,6.948,2.653
2024-07-01 23:00:00,2.692,7.143,2.712
2024-07-02 00:00:00,2.702,7.204,2.719
2024-07-02 01:00:00,2.707,6.918,2.735
2024-07-02 02:00:00,2.702,6.873,2.726
2024-07-02 03:00:00,2.681,6.879,2.704
2024-07-02 04:00:00,2.724,6.879,2.736
2024-07-02 05:00:00,2.766,6.949,2.788
2024-07-02 06:00:00,2.77,6.957,2.799
2024-07-02 07:00:00,2.762,6.992,2.79
2024-07-02 08:00:00,2.75,6.986,2.772
2024-07-02 09:00:00,2.748,6.942,2.776
2024-07-02 10:00:00,2.741,6.886,2.763
2024-07-02 11:00:00,2.712,6.826,2.744
2024-07-02 12:00:00,2.702,6.81,2.729
2024-07-02 13:00:00,2.702,6.796,2.727
2024-07-02 14:00:00,2.708,6.788,2.734
2024-07-02 15:00:00,2.716,6.78,2.742
2024-07-02 16:00:00,2.722,6.785,2.752
2024-07-02 17:00:00,2.731,6.805,2.752
2024-07-02 18:00:00,2.743,6.837,2.77
2024-07-02 19:00:00,2.698,6.96,2.735
2024-07-02 20:00:00,2.645,7.067,2.679
2024-07-02 21:00:00,2.662,7.134,2.664
2024-07-02 22:00:00,2.715,7.34,2.738
2024-07-02 23:00:00,2.742,7.491,2.764
2024-07-03 00:00:00,2.756,7.892,2.778
2024-07-03 01:00:00,2.752,8.132,2.778
2024-07-03 02:00:00,2.753,8.313,2.774
2024-07-03 03:00:00,2.763,8.246,2.79
2024-07-03 04:00:00,2.758,8.209,2.786
2024-07-03 05:00:00,2.725,8.172,2.751
2024-07-03 06:00:00,2.712,8.123,2.736
2024-07-03 07:00:00,2.726,8.124,2.744
2024-07-03 08:00:00,2.746,7.942,2.775
2024-07-03 09:00:00,2.742,7.891,2.778
2024-07-03 10:00:00,2.737,7.878,2.775
2024-07-03 11:00:00,2.724,7.684,2.756
2024-07-03 12:00:00,2.726,7.519,2.752
2024-07-03 13:00:00,2.75,7.406,2.766
2024-07-03 14:00:00,2.804,7.424,2.82
2024-07-03 15:00:00,2.824,7.337,2.844
2024-07-03 16:00:00,2.817,7.341,2.842
2024-07-03 17:00:00,2.778,7.325,2.819
2024-07-03 18:00:00,2.74,7.305,2.773
2024-07-03 19:00:00,2.732,7.306,2.754
2024-07-03 20:00:00,2.73,7.402,2.759
2024-07-03 21:00:00,2.724,7.408,2.753
2024-07-03 22:00:00,2.738,7.49,2.756
2024-07-03 23:00:00,2.757,7.526,2.78
2024-07-04 00:00:00,2.763,7.546,2.79
2024-07-04 01:00:00,2.766,7.594,2.791
2024-07-04 02:00:00,2.771,7.551,2.795
2024-07-04 03:00:00,2.782,7.589,2.8
2024-07-04 04:00:00,2.784,7.643,2.805
2024-07-04 05:00:00,2.78,7.648,2.805
2024-07-04 06:00:00,2.764,7.631,2.804
2024-07-04 07:00:00,2.742,7.56,2.771
2024-07-04 08:00:00,2.738,7.559,2.765
2024-07-04 09:00:00,2.747,7.563,2.773
2024-07-04 10:00:00,2.752,7.55,2.776
2024-07-04 11:00:00,2.748,7.542,2.774
2024-07-04 12:00:00,2.753,7.537,2.775
2024-07-04 13:00:00,2.763,7.481,2.785
2024-07-04 14:00:00,2.788,7.488,2.812
2024-07-04 15:00:00,2.802,7.47,2.825
2024-07-04 16:00:00,2.8,7.454,2.829
2024-07-04 17:00:00,2.786,7.43,2.813
2024-07-04 18:00:00,2.767,7.405,2.794
2024-07-04 19:00:00,2.749,7.352,2.778
2024-07-04 20:00:00,2.738,7.348,2.769
2024-07-04 21:00:00,2.71,7.301,2.745
2024-07-04 22:00:00,2.698,7.276,2.723
2024-07-04 23:00:00,2.732,7.273,2.738
2024-07-05 00:00:00,2.756,7.284,2.776
2024-07-05 01:00:00,2.762,7.247,2.786
2024-07-05 02:00:00,2.766,7.19,2.794
2024-07-05 03:00:00,2.772,7.172,2.797
2024-07-05 04:00:00,2.774,7.174,2.794
2024-07-05 05:00:00,2.778,7.275,2.8
2024-07-05 06:00:00,2.767,7.272,2.796
2024-07-05 07:00:00,2.75,7.17,2.773
2024-07-05 08:00:00,2.748,7.11,2.773
2024-07-05 09:00:00,2.762,7.117,2.783
2024-07-05 10:00:00,2.765,7.108,2.788
2024-07-05 11:00:00,2.771,7.098,2.798
2024-07-05 12:00:00,2.77,7.094,2.795
2024-07-05 13:00:00,2.765,7.092,2.794
2024-07-05 14:00:00,2.771,7.059,2.796
2024-07-05 15:00:00,2.782,7.06,2.806
2024-07-05 16:00:00,2.796,7.071,2.818
2024-07-05 17:00:00,2.8,7.091,2.827
2024-07-05 18:00:00,2.785,7.104,2.818
2024-07-05 19:00:00,2.774,7.109,2.803
2024-07-05 20:00:00,2.757,7.111,2.788
2024-07-05 21:00:00,2.715,7.142,2.754
2024-07-05 22:00:00,2.68,7.207,2.706
2024-07-05 23:00:00,2.706,7.261,2.718
2024-07-06 00:00:00,2.747,7.332,2.77
2024-07-06 01:00:00,2.766,7.382,2.792
2024-07-06 02:00:00,2.774,7.441,2.8
2024-07-06 03:00:00,2.778,7.461,2.802
2024-07-06 04:00:00,2.79,7.466,2.811
2024-07-06 05:00:00,2.786,7.45,2.813
2024-07-06 06:00:00,2.784,7.405,2.806
2024-07-06 07:00:00,2.766,7.369,2.78
2024-07-06 08:00:00,2.741,7.357,2.772
2024-07-06 09:00:00,2.749,7.322,2.772
2024-07-06 10:00:00,2.766,7.331,2.79
2024-07-06 11:00:00,2.776,7.328,2.801
2024-07-06 12:00:00,2.774,7.326,2.805
2024-07-06 13:00:00,2.776,7.317,2.798
2024-07-06 14:00:00,2.778,7.312,2.799
2024-07-06 15:00:00,2.786,7.305,2.809
2024-07-06 16:00:00,2.803,7.329,2.826
2024-07-06 17:00:00,2.821,7.341,2.842
2024-07-06 18:00:00,2.821,7.354,2.849
2024-07-06 19:00:00,2.81,7.393,2.841
2024-07-06 20:00:00,2.792,7.435,2.824
2024-07-06 21:00:00,2.756,7.538,2.792
2024-07-06 22:00:00,2.723,7.658,2.751
2024-07-06 23:00:00,2.73,7.711,2.752
2024-07-07 00:00:00,2.76,7.816,2.776
2024-07-07 01:00:00,2.786,7.887,2.804
2024-07-07 02:00:00,2.789,7.924,2.818
2024-07-07 03:00:00,2.803,8.07,2.828
2024-07-07 04:00:00,2.818,7.938,2.839
